creditcardid,ownerid,cardaddedtime
c036b8fa-1eb7-4682-b8f1-295de814d2f8,b2f85b7d-f10c-45e6-a444-da9732165e6a,2025-05-12 12:12:13.556
333513a8-acc5-4b59-9aa5-d07c2bd903f1,00fc54bf-46d8-4328-8960-a40415005299,2025-05-20 12:02:47.086
ae31e74a-6e2c-4638-b4e9-0b830694b0d1,470c1aba-4182-4498-aca9-cdfa569c0fd9,2025-07-15 17:54:03.607
92b72e6a-aa30-43af-9de8-a3601689f86b,ed01d7dd-b573-4c5f-aeeb-958768d10d60,2025-06-04 19:11:17.363
fc532404-3651-458f-95e0-691db7afea47,6b6249b3-412e-4a46-b8f6-159ef0f7a326,2025-05-21 20:15:30.352
eab5d5da-a9d2-48f6-be34-1f5d84248cc8,d55ef4d3-b2a9-4dec-bbbd-13abfd144097,2025-06-13 18:08:22.610
d7c187b2-be36-4782-9727-5e1f3e6dfba4,94676e0f-9176-45bb-8999-e6167a7705c7,2025-07-05 20:58:38.177
83eb6134-3d75-4966-a136-2e8c20db66c6,5d65de77-0a29-4bd0-8304-5fcf0484bfc2,2025-05-31 21:40:15.582
ed28bf23-034d-4cc1-8620-6d2c6f9c8c6e,be2177b9-66b0-4c49-84dd-8c40fd1ff6f8,2025-06-05 18:52:12.554
e49cfb6e-e303-48f0-9e36-32b9be582bd8,a2303faa-445e-4ce1-89cc-33188661a0c9,2025-07-09 15:02:09.585
d53d8630-f98c-4009-bb7b-6e68330108e0,20ab161c-4d9b-4a4c-9887-f42a44073754,2025-05-30 07:52:45.291
8dd3c3c8-6b2f-4466-aa19-89a39ae29eb3,30d8d8d7-c00e-4e60-90c3-e91c6fc0ca4a,2025-07-08 19:38:18.231
8b859d9e-6f2e-4fad-b194-bf7014366c1f,efede515-716d-4a72-9cce-0f91b0621b57,2025-05-12 17:18:48.053
6abcc87f-5fce-44d4-a3f0-70098522342f,cc20ae8b-c4da-4e9b-a552-5462f0bcb3f0,2025-06-29 18:52:11.031
d5da1469-e956-4961-b280-d67c5e1eeb82,221b3e4d-e242-459c-b53d-e09d7163259a,2025-05-10 17:43:31.452
ab1a7735-c1ee-4fc9-a7bc-2d2dd86e1fc6,185182c0-d2f0-47a0-91c2-a932c41eddeb,2025-05-16 19:47:59.843
0f40d7b1-02cc-47ad-a3d2-ef8a9277f024,a42846f7-1e93-4183-964e-7a705fea541a,2025-07-14 15:33:30.107
68a29fb6-0a68-4ae0-91a6-379140d278ec,ed01d7dd-b573-4c5f-aeeb-958768d10d60,2025-07-16 13:06:50.458
f6110f0b-8fdf-465b-8101-02ed058e5c29,c3132ab9-9ab9-468a-a7d3-2cbe4b546dbf,2025-06-07 20:24:15.433
f05d640f-8bac-44fd-9de1-b33f3e46e0c0,9e44ffab-fd49-4410-9dbd-dd411b47be82,2025-07-15 11:03:48.146
2a1155bb-ccb6-4f30-885a-77024fb2fa6d,ea21b9a1-dd08-45ac-98c4-2968be72d752,2025-05-25 11:42:35.245
22194707-9a38-4bab-8029-d68730d37a53,456f3faf-7958-40e1-a8e9-ec15808ffc12,2025-05-12 11:22:35.616
ea4ccc85-7f7c-4f32-bf49-41dc700e3582,90dc17e8-8796-4725-b871-e192b2dc735d,2025-06-26 12:17:24.051
46ccef5f-c925-4ffa-a800-864fc6008d87,72e60a79-da65-4b69-8159-4b1ead0a9888,2025-06-07 12:28:59.146
cfd74616-4265-42bb-8d20-fe3aef9a3eef,8b2fb349-7227-4083-a350-8104e32209d2,2025-07-16 15:26:05.640
827c8dfa-2f29-4399-bdf1-eca41c78d1a4,7d6f3abe-5d02-4526-8f65-ee3271d9c87f,2025-07-20 06:53:28.503
98779364-623f-43b8-ab0e-9374f6fe64d2,9250c70b-a38a-4cb8-b2c5-cd0d3607921b,2025-05-22 11:21:07.123
3605ea94-f419-4499-b57f-1f707f94378e,cf0fe583-1861-43ee-be1c-9f7fbd88a25e,2025-07-12 22:26:36.188
59a29237-168d-4ce8-b0b3-1c3bab6a036e,c6ccf949-47c0-46db-8f2f-b79baee9704d,2025-05-24 10:10:22.730
08e01078-9f31-4f66-aa04-0c09ca22ba41,62de0e56-3438-474f-81cc-78c1ae5a30aa,2025-05-17 12:25:00.606
85906c13-9a88-4976-a1d8-804e5bb855eb,6b44b8a3-7ea0-48c2-a208-5bb763084b1d,2025-06-07 13:41:39.835
30cd675d-2e33-4ccb-bb44-0b257da699e5,b3560362-ff7b-4be8-a408-041b3e195f62,2025-05-15 15:07:01.763
287b9720-05d6-4a1e-b1ca-c95890cee4a2,478b2e44-bd5c-4ef7-b614-d96854489b19,2025-06-04 21:35:00.259
902f6aa2-1893-495c-ae4a-cd92126bfc8c,276c0f0b-5a56-431c-bd18-d7339bc33b2f,2025-06-27 15:04:43.831
1f07ed46-7df3-433d-a2a1-3baf24edb40a,58992ef1-9165-4a67-8dbc-a60fb23c9cf6,2025-05-27 11:09:57.884
9c12170f-b833-466f-8f15-b074f113556d,e22e2f4b-86bb-465b-aa88-a2ca89c71305,2025-07-23 16:13:08.276
88d1d9ff-ad0b-46e5-8054-201126decf53,ae2ad8ae-56ef-41d2-b553-8480eea73cda,2025-07-06 21:43:14.983
91d70fed-ffc6-42de-93eb-e562278365e8,871fd707-070b-4874-863d-e53c3685f38c,2025-06-10 20:58:10.314
1cff6897-8176-4590-aef8-82931a3f5b6d,af24f136-94e2-4e9c-96a3-d17240c0b2d5,2025-06-29 23:47:34.769
e2838a15-e905-4614-8cae-dd442c4d4c86,0246a849-3814-4ef4-9fbe-03bb7c22baeb,2025-07-14 16:57:30.810
fc1f1d62-f6e6-4175-bd09-8954121486e3,61a5e97b-0dde-4fd1-8de8-df84f0415414,2025-05-17 00:12:07.278
48ad16f4-0b84-4910-9283-4ab9171b460a,abbfc928-da24-466f-a874-6996de6cba48,2025-07-31 11:04:12.406
ccf7a38a-d4c5-4801-aa4f-1d4ff4eb9a87,40b2d7ab-a4c7-4368-9e4a-69227d60cc9b,2025-05-23 20:02:00.761
a7244606-8af6-4b78-b3d7-0ce15f7c5257,d216bb98-a4a0-4447-80e8-73200a66064a,2025-06-16 14:12:44.076
1ef380ea-ae21-4da3-9c5c-7869a3ecbdc2,a0072862-7106-484c-ae13-2700cd6661be,2025-06-26 20:46:58.965
4a39aad7-8cc8-4f83-96ac-5b045eaff6e7,c1a414cd-c9fe-4c93-a36f-5df25cd3f80b,2025-06-21 02:00:42.062
96e72905-aa83-41ab-bdeb-46e7499a92a7,f481641a-e271-4adb-a7e6-e94aeeca824b,2025-05-10 20:35:23.473
6ff33bde-4887-48d4-b8a2-d4d676b30287,1fd63213-f38f-4916-97c8-f62ba0dc0398,2025-06-12 17:26:44.818
1e45f658-a9ff-48e7-b316-1729881609f9,c4bc33ac-ac17-447c-b572-5c94c5d1018e,2025-05-31 23:30:36.509
88cf6af7-61b7-4b08-a7f9-e6a2704ed4b2,4e616cc2-d20c-4c4c-b54e-6ac83ec2cd9b,2025-06-11 08:26:44.554
dbfc474e-5167-4680-9679-bcdfcd61a5df,5fdc9afd-3386-4039-b552-531d9dce97bd,2025-06-07 19:49:53.302
60a4c84b-7b40-40a3-a9c9-afb6ed963fca,6369d15f-1ee7-4ec8-9ab9-0ad0be54100a,2025-05-09 21:12:54.995
c603ed20-db3a-4e7c-a94c-c7419c5a19e6,ab420345-de07-43ba-90f3-4511403661d0,2025-05-10 12:30:44.576
b704b782-68da-4e09-825e-bc862d398fc5,1a7a3315-52d5-4d5c-b299-91792aa0caeb,2025-05-25 09:57:12.403
1a8ad1ea-3933-49ae-adf5-701a6f1fc3bf,9bf15ab5-ee50-49dd-a93d-e8e84d1c3f18,2025-07-01 10:15:28.534
356f2242-aac6-4249-a417-0833b36ee44c,e31d9315-51dd-4fff-855c-28f948883fca,2025-06-13 08:43:04.827
390b7f99-9314-404c-9338-0084e7162fc8,513146d5-1343-4296-b76a-1a0ea2b978d4,2025-06-11 13:40:32.895
19160546-a87a-41d8-af3f-bd68fa62c3af,c08a433d-4a81-447a-966c-d3ab5f653d19,2025-07-17 18:21:51.619
880bc086-69b7-495d-b304-540d9e6dc633,c5262827-9ab0-4d48-a08f-f540a508bed1,2025-05-08 21:05:28.265
f17defae-f617-4010-98c8-bbaa46982e3a,84b82019-263d-423e-bb23-b8bbdcda1d27,2025-07-18 11:29:03.622
880559cc-0887-409f-b1c4-5677c54bfa2c,4a036251-888a-4c1e-a985-682797df4690,2025-05-30 15:52:21.625
2b46de2b-a908-4084-bb75-765f0e056ae9,9b1f7c21-238d-441d-b58a-cd9a37f6a830,2025-06-04 17:39:21.853
f0a00823-be63-42b9-b445-1aea680c2adc,04f5f6da-603d-4672-8c1c-6298c848a37c,2025-06-17 11:11:49.705
d0642d05-511e-4dce-be9e-07733b6a1297,e552a792-fcdb-4dae-a77a-60fae3c7f59e,2025-07-28 11:03:02.827
53a34ac0-31b3-4ca7-94ca-45b7ab96ae9e,f5ef4859-17b7-4dee-9613-dca0ef7c40cd,2025-05-30 17:40:59.546
b5487df8-a586-4cb2-b049-7f1e0f8fe59a,efa69ade-eb9c-4f3e-ac06-07b0fc30260a,2025-05-26 20:53:06.130
ab00f478-9520-42f0-91e9-42e6e15d7115,46978273-2b66-4876-a3f4-0397bf016cc4,2025-07-26 16:11:15.984
d34402ef-fe69-49e2-bcb9-3348265bcd41,b8dd5643-7bdc-4467-a999-e627cbd29bf3,2025-06-03 13:01:23.329
ad9c3e21-b885-4925-8d51-898585198305,b25f92d0-1a64-4231-926d-f4876d592520,2025-05-15 16:09:11.962
e3255a58-e747-44b5-978b-f6f3ac332ad9,aaaa09f0-2c99-40e0-b6b3-aed66eed7acb,2025-07-10 08:37:50.842
65c466f6-1b57-4789-86e2-5ebf5c081aa5,949162fb-a2b2-43d1-be65-79c5748897a9,2025-06-12 19:43:56.709
3a4060cb-e9a0-4aa0-b721-8289c3b9e6d8,7b19fe8b-1f7c-45d1-a43c-3f23544365f4,2025-06-24 20:46:26.000
b30fcf54-4447-48ab-b3fd-695ee5c71d3b,09ed3a2a-cb4c-46de-85ec-32cf1a8f44b7,2025-05-25 11:15:22.760
4b4dab5c-babf-4124-8769-112d73f976bf,4d012cd4-c5ae-472a-87d2-cc8abb06ac6d,2025-05-28 22:03:28.620
a8b4b63e-8bab-4739-9942-eb4e8a143394,7b5f47ec-1077-436a-964f-c0861086477b,2025-05-21 15:01:11.139
4eec8235-b48b-4b18-ae4b-5c799bb730e7,4e7ee7c0-3ce5-45fe-bb88-40fd63d52913,2025-06-09 15:46:06.716
665f36de-b2ce-423b-8b17-c45c845d5380,73f04d4c-fd99-4f01-86cd-a0e387fbba1c,2025-07-29 16:42:35.782
0307ed1d-8cd7-4621-8dae-8ac2ef511491,c7e78401-4c97-4d6a-aaf3-f43882fb424c,2025-08-01 08:48:00.266
80794c4d-9e3c-40a5-92cb-257c7083ac73,b9879966-fef9-49fa-9532-e1f94a2e2619,2025-08-01 14:06:20.212
133851d8-a8db-4d41-9365-a38ccf2ac066,b16b9821-69fd-41c4-8e3f-263bffe6fce4,2025-07-02 17:20:00.310
2c9c9a46-a29c-45ca-a015-c1e959dd714b,7ad26b72-2fa8-4cf5-929e-ad3dfa1912b4,2025-07-20 21:28:14.436
e76eb81a-c6f1-45d4-9b0a-815c99507839,70aba7d2-7a2e-42d9-94d9-d086cfee4aae,2025-07-01 22:51:39.794
4925472f-66e2-48b0-9b12-3cb5fa5f6308,7f1cbe3a-d08f-4fb4-bec0-9c10273df731,2025-07-14 14:25:16.182
211287c8-50bd-4d8a-af05-23f257f66cb1,8b4a4354-cb35-47a5-be9c-a84503d52a72,2025-06-20 13:10:34.800
7db5d8ea-47ec-457e-a9e3-68473ec417a3,46bcfff3-b16e-444b-bb27-25b3f31eadc4,2025-05-10 10:43:34.706
e78aba39-ce46-4328-a1ee-aaa74282d40a,5bf14ba6-f88f-4ebe-a167-460b1d28f289,2025-07-31 18:57:13.839
c646fbfd-9a0e-4c33-8b25-85170f05b026,e59e493c-9f03-4221-8e85-d9af1f0bec22,2025-07-01 14:20:12.536
a8a6edfa-29e3-41fc-823a-455304731c86,74e693c0-a403-4af7-9d26-03327d5502d6,2025-05-18 23:55:25.519
dd7b91dc-b3c3-4abc-896b-76cf8c44ec8e,874680b6-ca23-4bfa-982c-8694391c0e22,2025-08-02 19:53:56.437
b67b767c-eaad-4404-8806-c53b4f1df8a6,a0072862-7106-484c-ae13-2700cd6661be,2025-06-26 21:19:03.279
e030119b-ed14-4f9f-8707-0bc0f8e3fd8b,80caef4e-38d8-4e80-8447-c74b6badb823,2025-05-25 18:32:26.699
c311853a-c72a-4ada-b644-a3af5ac6d6a3,99a918e0-8a0f-4494-87ce-e9c9b7fb34aa,2025-05-06 21:16:06.862
9c9491a5-8fe9-4566-ad44-f89a2ac426d9,47e8a433-7593-41d0-a4bb-e8732568311d,2025-07-01 10:26:51.900
df836028-9c7b-4ea6-874d-3e144074d334,a591c5cb-30a9-4fbe-96c7-240b654444a0,2025-06-28 14:46:05.562
e2d13595-e7de-41f1-b65e-4dfc9ce10833,83a23126-af38-4da7-8a20-33c449bf2a85,2025-06-01 21:16:39.079
a35b6aaa-a11e-4533-83f3-0fe2f62e73de,0ef9fb00-6b5e-4619-a181-07d73faaaad6,2025-07-28 16:16:33.802
5b0b468d-363c-4e36-a3fa-e70a78d7b70e,0df404fe-f4cd-44b1-b33f-e6a37559b31d,2025-06-06 19:13:44.400
3b25f86b-8194-4d8c-8e6e-75f9277d8c95,3728d92f-5d8a-42ca-b6c5-8ef63c6e2f96,2025-05-09 13:26:07.978
7e69c7d3-be6f-4176-814f-25fbba1e7503,ee146ff2-6a0a-4c55-9d67-74b388c254f4,2025-05-08 21:55:24.399
9964931f-9074-4e61-abbf-904e764a173d,c0788ce7-29ed-40e5-8980-da6baad70628,2025-06-20 12:11:54.855
a299b2fc-8448-4a62-816d-c7884b33944b,36022af9-dd4f-44ea-9a7d-3671028e1a7a,2025-05-22 12:58:15.519
310387cc-a6cd-4e0f-9b49-d4141ffb1c91,dce9127e-bec1-4170-a912-4e6d6691e691,2025-07-24 18:40:47.908
38af5c54-a821-4199-8f58-c7c77fafd4ac,90a0b971-0259-41c3-90e2-c98b8fd51373,2025-06-20 13:02:17.707
db189d83-52ab-4273-b8e6-15e8f1364587,d0135627-e537-47bc-b3d7-3eb8ea507485,2025-05-14 17:35:51.643
baa873c4-548f-4c59-8ad9-f4c63af57799,23129dba-38b0-4771-bdbc-73572552879b,2025-05-16 11:44:46.792
e398ef1c-7882-4355-8912-e9802cc973f5,556e75bf-2983-4a47-82f1-c1dcdb5bf119,2025-07-02 18:57:02.870
6a984471-8772-4560-8100-6079115c35f9,c9c935fc-5959-40d7-adf6-45ae24caf03d,2025-07-18 08:24:28.781
e753d33c-acf5-4caf-b765-ed71b131a5f9,a2f21d20-9522-45fe-a714-370ef1bf70c9,2025-07-06 16:48:57.186
42463ac5-5305-4885-9973-770de641ad55,8000fa76-0fdc-4254-803e-93379efb69bc,2025-07-06 15:13:38.371
04ffc184-37ca-4eba-bb5d-7cd83af6982d,fa58d1ed-4938-47da-8bae-93df7dbc4133,2025-07-30 22:25:17.045
6ecf6113-acc6-45e5-b114-6a27e7dfc404,e6ed6d87-b109-41b3-8181-65db3abf21b8,2025-07-07 19:23:48.497
1efb616e-bdef-4ae4-957c-fbf93eb4bfca,df172807-2175-4235-a179-0a8ab28d682f,2025-07-04 16:17:19.615
65b9ca8f-0e3e-4942-bb82-12ec4b37a18b,7425fc3a-c5c8-4d12-aee6-ec8cb7761819,2025-06-17 16:36:10.142
4e76343d-3b0b-4d1c-8c3a-51437cee622b,ccb66ae8-a4d6-458f-aaac-73c20ff3576b,2025-07-01 23:23:07.705
5ba65195-bd11-4918-8523-f33e6bbaa2d5,7ee70a9e-2df0-4332-8823-f3562e3167dd,2025-07-25 17:45:20.017
0d82a4c5-cf9e-4233-a0c8-721aaf29008d,1d2e569f-8377-42a1-b953-946340c0bccd,2025-08-01 07:32:53.935
dbbb5118-f9ac-4a0b-9d7f-91bb1602928e,2efa74dd-bf76-4b57-95df-4f50f6642a74,2025-06-08 17:33:47.415
60ed524e-7322-4ac0-adcf-ffc888dd2fd3,cf84e140-cd6c-4f1f-9907-95fcabf41655,2025-05-15 19:00:04.033
4ddeb856-d10d-4c74-a317-d44584991cc0,ef3cb19b-23da-4428-ac41-5e51509b7d0c,2025-07-29 13:27:36.603
2ebe2061-eeed-4e9a-8fe1-2cef88dc1aed,1cf78692-e305-4eb9-bbc7-5cbf06324491,2025-05-12 18:36:50.208
