catid,ownerid,breed,birthday,weight,gender,isspayed,cataddedtime
46d2987a-23c9-49e0-a141-1e6a6e87ded0,d2bd86bb-fcb9-4052-b4d7-f75ee9acf2d8,Bombay,01/01/2022,5.0,Male,True,2025-07-30 15:05:08.840
96be2d52-4a47-4a27-b292-39bb3f16ed71,987091b1-07d7-483d-98db-c2fb805b87f3,Tekir,10/04/2022,4.0,Female,True,2025-05-17 01:04:09.734
048a6d2c-710c-44fa-ab2c-712ef47a956e,cfa8a308-ed22-497f-86cf-cc406917999d,Sarman,06/07/2014,4.0,Female,False,2025-07-05 14:16:36.277
305d7f89-0e2b-4936-96bf-aedccb1edb80,1ee535b6-c5fd-4662-b1c0-43af656a8b7a,Üç Renkli Tekir (Calico),02/05/2022,4.0,Female,True,2025-06-04 14:13:16.159
29259dba-cd41-43e2-b617-e9aacb0ffc14,47b6a390-7fbf-4b0a-ac43-bd41892e586f,Tekir,03/02/2025,3.0,Female,True,2025-07-03 23:20:52.360
9c5703b6-68a3-4881-affe-003d9e465d66,329b6fe2-463b-487c-8cea-21d8fb672aba,British Shorthair,15/03/2025,8.0,Male,False,2025-07-10 02:59:36.336
fde50eaf-0c9e-4ee5-9dea-6608181a3cc3,4b66effc-aca7-47fa-a6b8-ed6c39227747,Uzun Tüylü Tekir,17/11/2017,5.0,Female,True,2025-07-08 22:06:36.751
7e876c71-44e5-48d5-b94e-f2c8228ce45d,8d207a20-fe85-4165-8d7f-f70c242fce45,Chincilla,02/07/2015,2.0,Female,True,2025-05-17 01:07:29.681
5708aff7-fe1b-45c3-8d90-5f5ff35085b1,aa269731-0399-4c62-b819-c965049d8618,Sokak Dedisi,02/06/2025,1.0,Female,True,2025-06-02 12:21:25.728
ab2fb84e-498e-450b-9b5a-fe97d4aeeaf8,11a01d9e-a858-43d0-b3d8-03f6116be839,Domestic Shorthair,15/08/2024,6.0,Male,True,2025-06-18 08:22:50.362
